time,P,G(i),H_sun,T2m,WS10m,Int,
20141007,0,152569.2,981.89,47.51,23.1,1.09,0
20141007,0,156153.9,1009.37,49.34,23.1,1.1,0
20141007,0,149618.7,959.16,46.43,23.1,1.12,0
20141007,0,128530.5,806.43,39.59,23.1,1.13,0
20141007,0,101110.8,623.03,30.19,22.8,1.01,0
20141007,0,54579,341.06,19.3,22.5,0.89,0
20141007,0,12915,102.69,7.59,22.2,0.77,0
20141007,0,0,0,0,21.75,0.86,0
20141007,0,0,0,0,21.29,0.94,0
20141007,0,0,0,0,20.84,1.02,0
20141007,0,0,0,0,20.74,1.39,0
20141007,0,0,0,0,20.64,1.77,0
20141007,0,0,0,0,20.54,2.14,0
20141007,0,0,0,0,20.73,2.11,0
20141007,0,0,0,0,20.92,2.09,0
20141008,0,0,0,0,21.11,2.07,0
20141008,0,0,0,0,20.97,2.11,0
20141008,0,0,0,0,20.83,2.14,0
20141008,0,0,0,0,20.69,2.18,0
20141008,0,0,0,0,21,2.11,0
20141008,0,24089.1,170.28,10.19,21.31,2.05,0
20141008,0,70007.7,426.73,21.74,21.62,1.99,0
20141008,0,114601.2,694.39,32.31,22.19,2.5,0
20141008,0,140393.4,860.98,41.17,22.77,3.02,0
20141008,0,158319,980.64,47.16,23.34,3.53,0
20141008,0,151647.3,932.71,48.96,23.27,3.89,0
20141008,0,146267.1,892.18,46.04,23.2,4.26,0
20141008,0,81299.4,487.33,39.23,23.13,4.62,0
20141008,0,69356.7,416.86,29.87,22.83,4.1,0
20141008,0,2133.6,24.6,19,22.52,3.57,0
20141008,0,4512.9,41.69,7.3,22.22,3.05,0
20141008,0,0,0,0,21.78,2.67,0
20141008,0,0,0,0,21.35,2.29,0
20141008,0,0,0,0,20.91,1.92,0
20141008,0,0,0,0,20.77,2.01,0
20141008,0,0,0,0,20.62,2.11,0
20141008,0,0,0,0,20.48,2.21,0
20141008,0,0,0,0,20.62,2.24,0
20141008,0,0,0,0,20.76,2.27,0
20141009,0,0,0,0,20.9,2.3,0
20141009,0,0,0,0,20.71,2.29,0
20141009,0,0,0,0,20.51,2.28,0
20141009,0,0,0,0,20.31,2.26,0
20141009,0,0,0,0,20.61,2.68,0
20141009,0,15357.3,111.41,10.01,20.9,3.09,0
20141009,0,48976.2,299.15,21.53,21.2,3.5,0
20141009,0,91314.3,544.28,32.07,21.77,3.76,0
20141009,0,106879.5,640.42,40.88,22.35,4.02,0
20141009,0,121684.5,734.39,46.81,22.92,4.28,0
20141009,0,117923.4,710.46,48.58,22.78,4.38,0
20141009,0,142401,862.81,45.66,22.64,4.48,0
20141009,0,126829.5,760.39,38.88,22.51,4.58,0
20141009,0,80415.3,479.66,29.55,22.2,4.29,0
20141009,0,34807.5,219.44,18.71,21.9,3.99,0
20141009,0,9223.2,76.02,7.02,21.59,3.7,0
20141009,0,0,0,0,21.03,3.22,0
20141009,0,0,0,0,20.46,2.75,0
20141009,0,0,0,0,19.9,2.28,0
20141009,0,0,0,0,19.76,2.33,0
20141009,0,0,0,0,19.61,2.38,0
20141009,0,0,0,0,19.47,2.43,0
20141009,0,0,0,0,19.72,2.56,0
20141009,0,0,0,0,19.96,2.69,0
20141010,0,0,0,0,20.2,2.81,0
20141010,0,0,0,0,20.01,2.64,0
20141010,0,0,0,0,19.81,2.47,0
20141010,0,0,0,0,19.62,2.3,0
20141010,0,0,0,0,19.93,2.78,0
20141010,0,17241,123.56,9.83,20.25,3.26,0
20141010,0,49847.7,303.05,21.33,20.56,3.74,0
20141010,0,82204.5,488.1,31.83,21.14,4.06,0
20141010,0,108137.4,644.48,40.58,21.73,4.38,0
20141010,0,119893.2,718.71,46.46,22.31,4.7,0
20141010,0,111388.2,665.79,48.19,22.18,4.89,0
20141010,0,108066,643.77,45.28,22.06,5.08,0
20141010,0,82857.6,492.16,38.53,21.94,5.27,0
20141010,0,95176.2,563.61,29.22,21.64,4.86,0
20141010,0,49524.3,304.27,18.41,21.33,4.45,0
20141010,0,8677.2,72.01,6.74,21.03,4.04,0
20141010,0,0,0,0,20.47,3.54,0
20141010,0,0,0,0,19.9,3.04,0
20141010,0,0,0,0,19.34,2.54,0
20141010,0,0,0,0,19.19,2.46,0
20141010,0,0,0,0,19.04,2.37,0
20141010,0,0,0,0,18.89,2.29,0
20141010,0,0,0,0,19.1,2.38,0
20141010,0,0,0,0,19.3,2.47,0
20141011,0,0,0,0,19.5,2.57,0
20141011,0,0,0,0,19.22,2.49,0
20141011,0,0,0,0,18.94,2.41,0
20141011,0,0,0,0,18.66,2.33,0
20141011,0,0,0,0,18.94,2.6,0
20141011,0,7450.8,59.57,9.65,19.21,2.86,0
20141011,0,33356.4,208.23,21.12,19.49,3.13,0
20141011,0,85484.7,506.26,31.58,20.09,3.5,0
20141011,0,87204.6,518.17,40.29,20.68,3.88,0
20141011,0,115317.3,689.06,46.11,21.28,4.25,0
20141011,0,77271.6,462.54,47.81,21.23,3.9,0
20141011,0,51905.7,315.88,44.91,21.19,3.56,0
20141011,0,22957.2,150.41,38.18,21.15,3.21,0
20141011,0,25939.2,167.3,28.91,20.95,3.06,0
20141011,0,8427.3,65.27,18.12,20.76,2.91,0
20141011,0,2551.5,27.43,6.46,20.56,2.76,0
20141011,0,0,0,0,19.92,2.51,0
20141011,0,0,0,0,19.29,2.25,0
20141011,0,0,0,0,18.65,2,0
20141011,0,0,0,0,18.4,2.19,0
20141011,0,0,0,0,18.16,2.38,0
20141011,0,0,0,0,17.91,2.57,0
20141011,0,0,0,0,18.04,2.58,0
20141011,0,0,0,0,18.17,2.59,0
20141012,0,0,0,0,18.3,2.61,0
20141012,0,0,0,0,18.32,2.52,0
20141012,0,0,0,0,18.33,2.43,0
20141012,0,0,0,0,18.34,2.34,0
20141012,0,0,0,0,18.71,2.26,0
20141012,0,19143.6,135.85,9.47,19.07,2.17,0
20141012,0,63018.9,380.4,20.91,19.44,2.08,0
20141012,0,108847.2,651.28,31.33,20.17,2.54,0
20141012,0,105913.5,634.76,39.99,20.91,2.99,0
20141012,0,137993.1,838.76,45.76,21.64,3.45,0
20141012,0,149933.7,916.54,47.43,21.68,3.58,0
20141012,0,116136.3,698.1,44.53,21.73,3.71,0
20141012,0,65635.5,394.54,37.83,21.78,3.85,0
20141012,0,54226.2,327.88,28.59,21.38,3.58,0
20141012,0,50106,308.56,17.83,20.98,3.31,0
20141012,0,12054,98.8,6.19,20.58,3.03,0
20141012,0,0,0,0,20.04,2.73,0
20141012,0,0,0,0,19.5,2.42,0
20141012,0,0,0,0,18.96,2.11,0
20141012,0,0,0,0,18.75,2.06,0
20141012,0,0,0,0,18.55,2,0
20141012,0,0,0,0,18.34,1.94,0
20141012,0,0,0,0,18.5,2,0
20141012,0,0,0,0,18.65,2.06,0
20141013,0,0,0,0,18.8,2.12,0
20141013,0,0,0,0,18.69,2.14,0
20141013,0,0,0,0,18.57,2.16,0
20141013,0,0,0,0,18.46,2.18,0
20141013,0,0,0,0,18.78,2.12,0
20141013,0,15411.9,111.64,9.29,19.1,2.06,0
20141013,0,60400.2,365.1,20.7,19.42,2,0
20141013,0,89092.5,531.82,31.09,20.04,2.3,0
20141013,0,118041,711.96,39.69,20.67,2.6,0
20141013,0,124093.2,752.44,45.42,21.29,2.9,0
20141013,0,100172.1,604.8,47.06,21.32,2.59,0
20141013,0,116455.5,708.51,44.16,21.36,2.28,0
20141013,0,125918.1,770.36,37.48,21.4,1.97,0
20141013,0,100558.5,611.31,28.27,21.39,1.46,0
20141013,0,59925.6,373.19,17.54,21.39,0.94,0
20141013,0,10869.6,91.05,5.92,21.38,0.43,0
20141013,0,0,0,0,20.89,0.69,0
20141013,0,0,0,0,20.41,0.95,0
20141013,0,0,0,0,19.92,1.21,0
20141013,0,0,0,0,19.71,1.34,0
20141013,0,0,0,0,19.51,1.46,0
20141013,0,0,0,0,19.3,1.59,0
20141013,0,0,0,0,19.43,1.69,0
20141013,0,0,0,0,19.55,1.79,0
20141014,0,0,0,0,19.67,1.89,0
20141014,0,0,0,0,19.67,1.87,0
20141014,0,0,0,0,19.67,1.85,0
20141014,0,0,0,0,19.67,1.83,0
20141014,0,0,0,0,20,1.75,0
20141014,0,17333.4,125.14,9.1,20.32,1.66,0
20141014,0,12203.1,87.98,20.49,20.65,1.57,0
20141014,0,68119.8,410.61,30.84,21.29,2.12,0
20141014,0,96463.5,581.36,39.39,21.92,2.68,0
20141014,0,133108.5,812.86,45.07,22.56,3.23,0
20141014,0,123635.4,753.39,46.68,22.61,3.12,0
20141014,0,120292.2,731.99,43.79,22.66,3.02,0
20141014,0,109288.2,661.33,37.14,22.71,2.91,0
20141014,0,38312.4,239.14,27.96,22.41,2.78,0
20141014,0,28900.2,186.23,17.25,22.1,2.64,0
20141014,0,8232,72.64,5.65,21.8,2.51,0
20141014,0,0,0,0,21.28,2.49,0
20141014,0,0,0,0,20.76,2.46,0
20141014,0,0,0,0,20.24,2.44,0
20141014,0,0,0,0,19.99,2.53,0
20141014,0,0,0,0,19.74,2.63,0
20141014,0,0,0,0,19.49,2.72,0
20141014,0,0,0,0,19.57,2.69,0
20141014,0,0,0,0,19.65,2.67,0
20141015,0,0,0,0,19.73,2.65,0
20141015,0,0,0,0,19.63,2.7,0
20141015,0,0,0,0,19.52,2.75,0
20141015,0,0,0,0,19.41,2.8,0
20141015,0,0,0,0,19.78,2.41,0
20141015,0,18024.3,129.81,8.91,20.15,2.03,0
20141015,0,60018,365.55,20.28,20.52,1.64,0
20141015,0,97513.5,586.49,30.59,21.18,2.21,0
20141015,0,126653.1,769.7,39.1,21.83,2.77,0
20141015,0,132959.4,810.54,44.72,22.49,3.34,0
20141015,0,148203.3,915.86,46.31,22.49,2.96,0
20141015,0,153537.3,955.41,43.42,22.49,2.58,0
20141015,0,134954.4,831.59,36.8,22.5,2.21,0
20141015,0,97114.5,591.6,27.65,22.25,1.55,0
20141015,0,56666.4,354.62,16.97,22.01,0.89,0
20141015,0,7658.7,68.67,5.39,21.76,0.23,0
20141015,0,0,0,0,21.27,0.64,0
20141015,0,0,0,0,20.77,1.05,0
20141015,0,0,0,0,20.28,1.46,0
20141015,0,0,0,0,20.13,1.36,0
20141015,0,0,0,0,19.99,1.26,0
20141015,0,0,0,0,19.84,1.16,0
20141015,0,0,0,0,20,0.91,0
20141015,0,0,0,0,20.15,0.67,0
20141016,0,0,0,0,20.3,0.43,0
20141016,0,0,0,0,20.16,0.48,0
20141016,0,0,0,0,20.01,0.53,0
20141016,0,0,0,0,19.86,0.58,0
20141016,0,0,0,0,20.11,0.83,0
20141016,0,17421.6,126.34,8.73,20.37,1.09,0
20141016,0,63955.5,390.1,20.06,20.62,1.34,0
20141016,0,106999.2,649.12,30.33,21.23,1.7,0
20141016,0,134565.9,828.99,38.8,21.84,2.06,0
20141016,0,152405.4,950.71,44.38,22.45,2.41,0
20141016,0,155733.9,974.39,45.93,22.42,2.43,0
20141016,0,151943.4,946.08,43.05,22.4,2.44,0
20141016,0,134906.1,827.71,36.46,22.38,2.46,0
20141016,0,100470.3,605.89,27.35,21.87,2.43,0
20141016,0,55431.6,342.92,16.69,21.37,2.41,0
20141016,0,7276.5,65.83,5.13,20.86,2.39,0
20141016,0,0,0,0,20.31,2.28,0
20141016,0,0,0,0,19.75,2.17,0
20141016,0,0,0,0,19.2,2.06,0
20141016,0,0,0,0,19.33,2.09,0
20141016,0,0,0,0,19.45,2.12,0
20141016,0,0,0,0,19.58,2.15,0
20141016,0,0,0,0,20.13,2.04,0
20141016,0,0,0,0,20.67,1.93,0
20141017,0,0,0,0,21.21,1.82,0
20141017,0,0,0,0,21.11,1.91,0
20141017,0,0,0,0,21,2,0
20141017,0,0,0,0,20.9,2.1,0
20141017,0,0,0,0,21.3,2.24,0
20141017,0,24563.7,175.3,8.54,21.7,2.38,0
20141017,0,64213.8,391.45,19.85,22.1,2.52,0
20141017,0,103133.1,621.82,30.08,22.74,2.92,0
20141017,0,132482.7,808.86,38.5,23.39,3.31,0
20141017,0,152481,942.27,44.03,24.03,3.71,0
20141017,0,145616.1,896.23,45.56,23.97,3.82,0
20141017,0,144442.2,885.73,42.69,23.92,3.92,0
20141017,0,127856.4,774.9,36.13,23.87,4.03,0
20141017,0,90791.4,548.11,27.05,23.47,3.08,0
20141017,0,49574.7,310.71,16.41,23.08,2.13,0
20141017,0,9235.8,83.43,4.87,22.68,1.19,0
20141017,0,0,0,0,22.25,2,0
20141017,0,0,0,0,21.81,2.82,0
20141017,0,0,0,0,21.38,3.64,0
20141017,0,0,0,0,21.26,3.75,0
20141017,0,0,0,0,21.14,3.85,0
20141017,0,0,0,0,21.02,3.96,0
20141017,0,0,0,0,21.15,3.49,0
20141017,0,0,0,0,21.28,3.03,0
20141018,0,0,0,0,21.4,2.57,0
20141018,0,0,0,0,21.17,2.57,0
20141018,0,0,0,0,20.94,2.57,0
20141018,0,0,0,0,20.71,2.58,0
20141018,0,0,0,0,21.04,2.51,0
20141018,0,17066.7,124.61,8.35,21.36,2.45,0
20141018,0,53661.3,328.5,19.63,21.69,2.39,0
20141018,0,108280.2,649.41,29.83,22.26,3.4,0
20141018,0,129929.1,782.2,38.2,22.84,4.41,0
20141018,0,122295.6,733.5,43.69,23.41,5.42,0
20141018,0,89008.5,532.74,45.2,23.29,5.34,0
20141018,0,137778.9,829.47,42.33,23.17,5.26,0
20141018,0,132644.4,794.44,35.8,23.06,5.19,0
20141018,0,101049.9,602.48,26.75,22.83,4.64,0
20141018,0,55492.5,343.34,16.14,22.59,4.09,0
20141018,0,7133.7,66.76,4.61,22.36,3.54,0
20141018,0,0,0,0,21.95,3.04,0
20141018,0,0,0,0,21.53,2.54,0
20141018,0,0,0,0,21.12,2.04,0
20141018,0,0,0,0,20.97,2.84,0
20141018,0,0,0,0,20.82,3.63,0
20141018,0,0,0,0,20.67,4.43,0
20141018,0,0,0,0,20.73,4.62,0
20141018,0,0,0,0,20.78,4.81,0
20141019,0,0,0,0,20.83,5.01,0
20141019,0,0,0,0,20.57,5.31,0
20141019,0,0,0,0,20.3,5.62,0
20141019,0,0,0,0,20.03,5.93,0
20141019,0,0,0,0,20.04,6.32,0
20141019,0,9846.9,76.28,8.15,20.06,6.7,0
20141019,0,73392.9,434.42,19.41,20.07,7.09,0
20141019,0,107935.8,627.43,29.57,20.4,7.49,0
20141019,0,104882.4,611.4,37.9,20.74,7.88,0
20141019,0,63443.1,376.93,43.35,21.07,8.28,0
20141019,0,101698.8,594.23,44.83,20.93,8.51,0
20141019,0,108242.4,630.58,41.98,20.8,8.74,0
20141019,0,96075,558.27,35.47,20.67,8.97,0
20141019,0,89046.3,517.83,26.45,20.42,8.46,0
20141019,0,40551,250.18,15.87,20.17,7.94,0
20141019,0,827.4,14.19,4.36,19.92,7.43,0
20141019,0,0,0,0,19.52,7.11,0
20141019,0,0,0,0,19.12,6.79,0
20141019,0,0,0,0,18.72,6.47,0
20141019,0,0,0,0,18.67,6.34,0
20141019,0,0,0,0,18.61,6.21,0
20141019,0,0,0,0,18.56,6.08,0
20141019,0,0,0,0,18.62,6.23,0
20141019,0,0,0,0,18.68,6.37,0
20141020,0,0,0,0,18.73,6.51,0
20141020,0,0,0,0,18.38,6.27,0
20141020,0,0,0,0,18.03,6.02,0
20141020,0,0,0,0,17.68,5.78,0
20141020,0,0,0,0,17.97,6.13,0
20141020,0,23412.9,164.34,7.96,18.25,6.48,0
20141020,0,72279.9,425.25,19.2,18.54,6.83,0
20141020,0,109834.2,635.24,29.32,19.17,7.23,0
20141020,0,134547,782.96,37.6,19.79,7.64,0
20141020,0,154646.1,907.5,43.01,20.42,8.04,0
20141020,0,159228.3,936.79,44.47,20.39,7.94,0
20141020,0,142905,836.32,41.62,20.36,7.84,0
20141020,0,123524.1,718.61,35.14,20.33,7.74,0
20141020,0,99474.9,578.78,26.16,20.1,7.2,0
20141020,0,54224.1,329.69,15.6,19.88,6.65,0
20141020,0,5636.4,54.52,4.12,19.65,6.11,0
20141020,0,0,0,0,19.16,5.12,0
20141020,0,0,0,0,18.67,4.13,0
20141020,0,0,0,0,18.18,3.14,0
20141020,0,0,0,0,18.03,3.15,0
20141020,0,0,0,0,17.88,3.16,0
20141020,0,0,0,0,17.73,3.17,0
20141020,0,0,0,0,17.9,3.31,0
20141020,0,0,0,0,18.07,3.44,0
20141021,0,0,0,0,18.23,3.57,0
20141021,0,0,0,0,18.16,3.43,0
20141021,0,0,0,0,18.08,3.29,0
20141021,0,0,0,0,18,3.14,0
20141021,0,0,0,0,18.33,2.69,0
20141021,0,15075.9,110.58,7.77,18.65,2.24,0
20141021,0,57101.1,345.49,18.98,18.98,1.79,0
20141021,0,88216.8,528.4,29.06,19.64,1.61,0
20141021,0,134404.2,829.19,37.3,20.31,1.43,0
20141021,0,150782.1,952.29,42.67,20.97,1.26,0
20141021,0,148148.7,933.8,44.11,21,1.3,0
20141021,0,146328,918.53,41.27,21.03,1.34,0
20141021,0,128963.1,795.69,34.82,21.07,1.38,0
20141021,0,95757.9,579.6,25.87,20.83,1.43,0
20141021,0,53449.2,332.29,15.34,20.58,1.49,0
20141021,0,4752.3,48.07,3.87,20.34,1.54,0
20141021,0,0,0,0,19.91,1.83,0
20141021,0,0,0,0,19.48,2.11,0
20141021,0,0,0,0,19.05,2.4,0
20141021,0,0,0,0,18.98,2.63,0
20141021,0,0,0,0,18.91,2.86,0
20141021,0,0,0,0,18.84,3.09,0
20141021,0,0,0,0,19.13,3.06,0
20141021,0,0,0,0,19.41,3.03,0
20141022,0,0,0,0,19.69,3.01,0
20141022,0,0,0,0,19.54,2.85,0
20141022,0,0,0,0,19.38,2.69,0
20141022,0,0,0,0,19.23,2.52,0
20141022,0,0,0,0,19.6,2.49,0
20141022,0,19737.9,142.36,7.57,19.97,2.46,0
20141022,0,69665.4,421.02,18.76,20.34,2.43,0
20141022,0,110436.9,659.83,28.81,20.97,3.12,0
20141022,0,139820.1,843.64,37.01,21.6,3.81,0
20141022,0,142703.4,862.09,42.33,22.23,4.5,0
20141022,0,143866.8,867.39,43.75,22.19,4.86,0
20141022,0,148201.2,890.8,40.93,22.16,5.21,0
20141022,0,133343.7,792.59,34.51,22.13,5.57,0
20141022,0,47978.7,291.26,25.58,21.82,5.29,0
20141022,0,43806,272.31,15.08,21.52,5,0
20141022,0,361.2,9.96,3.63,21.21,4.72,0
20141022,0,0,0,0,21.01,4.31,0
20141022,0,0,0,0,20.8,3.9,0
20141022,0,0,0,0,20.6,3.49,0
20141022,0,0,0,0,20.59,3.65,0
20141022,0,0,0,0,20.57,3.81,0
20141022,0,0,0,0,20.56,3.97,0
20141022,0,0,0,0,20.71,3.74,0
20141022,0,0,0,0,20.86,3.51,0
20141023,0,0,0,0,21.01,3.28,0
20141023,0,0,0,0,20.81,3.55,0
20141023,0,0,0,0,20.61,3.83,0
20141023,0,0,0,0,20.41,4.1,0
20141023,0,0,0,0,20.33,4.63,0
20141023,0,2557.8,27.43,7.38,20.25,5.15,0
20141023,0,27885.9,177.06,18.53,20.17,5.68,0
20141023,0,51762.9,310.7,28.55,20.86,6.14,0
20141023,0,119044.8,700.41,36.71,21.56,6.59,0
20141023,0,120519,711.92,41.99,22.25,7.05,0
20141023,0,99802.5,589.34,43.4,22.33,7.16,0
20141023,0,17175.9,117.3,40.58,22.42,7.28,0
20141023,0,44633.4,272.96,34.19,22.51,7.39,0
20141023,0,30481.5,192.66,25.3,21.96,6.56,0
20141023,0,31437,199.97,14.83,21.4,5.73,0
20141023,0,550.2,11.77,3.4,20.85,4.9,0
20141023,0,0,0,0,20.23,3.83,0
20141023,0,0,0,0,19.6,2.76,0
20141023,0,0,0,0,18.98,1.7,0
20141023,0,0,0,0,18.82,1.69,0
20141023,0,0,0,0,18.65,1.69,0
20141023,0,0,0,0,18.49,1.68,0
20141023,0,0,0,0,18.61,1.83,0
20141023,0,0,0,0,18.73,1.98,0
20141024,0,0,0,0,18.85,2.12,0
20141024,0,0,0,0,18.61,2.19,0
20141024,0,0,0,0,18.36,2.25,0
20141024,0,0,0,0,18.11,2.32,0
20141024,0,0,0,0,18.48,2.3,0
20141024,0,18540.9,134.4,7.18,18.85,2.28,0
20141024,0,69077.4,415.78,18.31,19.22,2.26,0
20141024,0,108179.4,641.08,28.29,19.93,3.41,0
20141024,0,124882.8,741.05,36.41,20.65,4.56,0
20141024,0,107215.5,633.52,41.66,21.36,5.71,0
20141024,0,8259.3,64.33,43.05,21.4,5.17,0
20141024,0,10447.5,77.57,40.24,21.44,4.63,0
20141024,0,20483.4,136.22,33.88,21.49,4.08,0
20141024,0,37604.7,232.69,25.02,21.32,4.57,0
20141024,0,13370.7,94.88,14.58,21.15,5.05,0
20141024,0,275.1,9.05,3.17,20.98,5.53,0
20141024,0,0,0,0,20.52,5.42,0
20141024,0,0,0,0,20.07,5.3,0
20141024,0,0,0,0,19.61,5.19,0
20141024,0,0,0,0,19.34,5.31,0
20141024,0,0,0,0,19.08,5.43,0
20141024,0,0,0,0,18.81,5.54,0
20141024,0,0,0,0,18.8,4.95,0
20141024,0,0,0,0,18.78,4.35,0
20141025,0,0,0,0,18.76,3.75,0
20141025,0,0,0,0,18.61,3.36,0
20141025,0,0,0,0,18.45,2.96,0
20141025,0,0,0,0,18.29,2.57,0
20141025,0,0,0,0,18.58,2.34,0
20141025,0,20372.1,146.76,6.98,18.86,2.11,0
20141025,0,67995.9,410.24,18.09,19.15,1.89,0
20141025,0,111218.1,662.39,28.04,19.79,2.82,0
20141025,0,143003.7,858.9,36.11,20.42,3.76,0
20141025,0,96476.1,571.88,41.33,21.06,4.69,0
20141025,0,130592.7,779.5,42.7,21.02,4.7,0
20141025,0,49049.7,297.88,39.91,20.98,4.71,0
20141025,0,58394.7,349.84,33.57,20.94,4.72,0
20141025,0,65669.1,391.8,24.75,20.76,3.67,0
20141025,0,47919.9,297.87,14.33,20.58,2.63,0
20141025,0,277.2,9.05,2.94,20.4,1.59,0
20141025,0,0,0,0,19.9,1.53,0
20141025,0,0,0,0,19.41,1.48,0
20141025,0,0,0,0,18.91,1.42,0
20141025,0,0,0,0,18.74,1.01,0
20141025,0,0,0,0,18.58,0.59,0
20141025,0,0,0,0,18.41,0.18,0
20141025,0,0,0,0,18.47,0.74,0
20141025,0,0,0,0,18.52,1.3,0
20141026,0,0,0,0,18.57,1.86,0
20141026,0,0,0,0,18.36,1.79,0
20141026,0,0,0,0,18.14,1.71,0
20141026,0,0,0,0,17.92,1.64,0
20141026,0,0,0,0,18.06,1.48,0
20141026,0,15705.9,115.83,6.78,18.19,1.32,0
20141026,0,62794.2,379.75,17.86,18.33,1.16,0
20141026,0,64698.9,387.24,27.78,18.75,1.39,0
20141026,0,5873.7,49.19,35.82,19.18,1.63,0
20141026,0,7077,56.76,41,19.6,1.86,0
20141026,0,18944.1,126.76,42.35,19.51,1.62,0
20141026,0,110086.2,667.64,39.57,19.42,1.37,0
20141026,0,99367.8,599.88,33.27,19.34,1.13,0
20141026,0,58449.3,351.86,24.48,19.16,1.34,0
20141026,0,16048.2,110.14,14.09,18.99,1.54,0
20141026,0,0,3.62,2.72,18.81,1.75,0
20141026,0,0,0,0,18.35,1.87,0
20141026,0,0,0,0,17.89,1.99,0
20141026,0,0,0,0,17.43,2.11,0
20141026,0,0,0,0,17.24,2.31,0
20141026,0,0,0,0,17.05,2.51,0
20141026,0,0,0,0,16.86,2.7,0
20141026,0,0,0,0,16.97,2.69,0
20141026,0,0,0,0,17.07,2.69,0
20141027,0,0,0,0,17.17,2.68,0
20141027,0,0,0,0,17.05,2.47,0
20141027,0,0,0,0,16.92,2.27,0
20141027,0,0,0,0,16.79,2.07,0
20141027,0,0,0,0,17.12,2.17,0
20141027,0,11392.5,87.12,6.59,17.46,2.28,0
20141027,0,18671.1,124.07,17.64,17.79,2.39,0
20141027,0,71061.9,420.64,27.52,18.46,2.49,0
20141027,0,36416.1,225.55,35.52,19.13,2.6,0
20141027,0,11955.3,86.08,40.67,19.8,2.7,0
20141027,0,39524.1,243.83,42.01,19.79,3,0
20141027,0,41418.3,254.22,39.25,19.78,3.3,0
20141027,0,17671.5,119.19,32.97,19.78,3.6,0
20141027,0,8799,67.16,24.21,19.46,3.24,0
20141027,0,5134.5,44.46,13.85,19.15,2.88,0
20141027,0,0,5.43,2.5,18.83,2.52,0
20141027,0,0,0,0,18.36,2.47,0
20141027,0,0,0,0,17.88,2.42,0
20141027,0,0,0,0,17.41,2.37,0
20141027,0,0,0,0,17.25,2.44,0
20141027,0,0,0,0,17.09,2.5,0
20141027,0,0,0,0,16.93,2.57,0
20141027,0,0,0,0,17,2.38,0
20141027,0,0,0,0,17.06,2.19,0
20141028,0,0,0,0,17.12,2,0
20141028,0,0,0,0,16.92,1.75,0
20141028,0,0,0,0,16.71,1.5,0
20141028,0,0,0,0,16.5,1.26,0
20141028,0,0,0,0,16.61,1.16,0
20141028,0,3244.5,32.13,6.39,16.71,1.06,0
20141028,0,49184.1,297.9,17.42,16.82,0.97,0
20141028,0,92635.2,550.22,27.27,17.3,1.35,0
20141028,0,115741.5,693.3,35.23,17.79,1.73,0
20141028,0,100111.2,596.36,40.34,18.27,2.11,0
20141028,0,74256,441.54,41.68,18.11,2.2,0
20141028,0,57584.1,344.49,38.92,17.96,2.29,0
20141028,0,67970.7,402.45,32.68,17.81,2.39,0
20141028,0,16128,109.73,23.95,18.05,2.06,0
20141028,0,12448.8,88.72,13.61,18.3,1.72,0
20141028,0,44.1,6.34,2.29,18.54,1.39,0
20141028,0,0,0,0,18.24,1.5,0
20141028,0,0,0,0,17.95,1.61,0
20141028,0,0,0,0,17.65,1.72,0
20141028,0,0,0,0,17.38,1.85,0
20141028,0,0,0,0,17.1,1.98,0
20141028,0,0,0,0,16.83,2.11,0
20141028,0,0,0,0,16.89,2.31,0
20141028,0,0,0,0,16.95,2.51,0
20141029,0,0,0,0,17,2.7,0
20141029,0,0,0,0,16.71,2.35,0
20141029,0,0,0,0,16.41,2,0
20141029,0,0,0,0,16.11,1.64,0
20141029,0,0,0,0,16.3,1.65,0
20141029,0,4090.8,38.04,6.19,16.5,1.65,0
20141029,0,66082.8,395.03,17.19,16.69,1.66,0
20141029,0,110785.5,660.28,27.01,17.41,1.62,0
20141029,0,139089.3,847.84,34.94,18.14,1.58,0
20141029,0,131892.6,806.13,40.02,18.86,1.54,0
20141029,0,31109.4,195.82,41.34,19.18,2.36,0
20141029,0,120672.3,720.16,38.6,19.5,3.18,0
20141029,0,53810.4,322.83,32.39,19.82,4,0
20141029,0,3112.2,31.22,23.69,19.57,3.23,0
20141029,0,1056.3,16.08,13.38,19.33,2.46,0
20141029,0,0,0,0,19.08,1.7,0
20141029,0,0,0,0,18.83,1.73,0
20141029,0,0,0,0,18.59,1.76,0
20141029,0,0,0,0,18.34,1.79,0
20141029,0,0,0,0,18.09,1.92,0
20141029,0,0,0,0,17.83,2.04,0
20141029,0,0,0,0,17.58,2.17,0
20141029,0,0,0,0,17.6,2.44,0
20141029,0,0,0,0,17.62,2.72,0
20141030,0,0,0,0,17.63,2.99,0
20141030,0,0,0,0,17.18,2.74,0
20141030,0,0,0,0,16.73,2.49,0
20141030,0,0,0,0,16.28,2.23,0
20141030,0,0,0,0,16.54,2.46,0
20141030,0,12467.7,94.76,5.98,16.79,2.68,0
20141030,0,30038.4,187.57,16.97,17.05,2.9,0
20141030,0,29603.7,185.34,26.75,17.77,3.19,0
20141030,0,97887.3,575.62,34.64,18.49,3.48,0
20141030,0,83008.8,490.24,39.7,19.21,3.77,0
20141030,0,62500.2,372.69,41.01,19.26,3.72,0
20141030,0,63514.5,378.22,38.29,19.31,3.67,0
20141030,0,33201,206.94,32.1,19.37,3.63,0
20141030,0,35868,221.14,23.44,18.93,3.11,0
